,year,state,tot_imprisoned,tot_black_imprisoned,tot_white_imprisoned
456,1998,WI,590.0583079029734,18623.94634821429,495.41246478873234
457,1998,WV,511.86018181818207,17401.981359898797,386.49018518518517
458,1998,WY,334.97913043478263,6945.957777777778,275.1469565217392
459,1999,AK,199.03454545454542,36.318,57.858181818181826
460,1999,AL,1066.1192537313434,3078.079733152419,578.6189552238808
461,1999,AR,262.3227999999999,1433.6315492957742,181.38733333333343
462,1999,AZ,999.8233333333336,4593.620666666666,811.9275714285716
463,1999,CA,1065.3431578947368,4516.319494047619,844.1597267206478
464,1999,CO,763.8449166666666,7939.235683229814,588.1038484848485
465,1999,CT,0.0,0.0,0.0
466,1999,DC,412.91,680.58,43.58
467,1999,DE,0.0,0.0,0.0
468,1999,FL,1341.0876119402988,4975.603733790069,825.4754122828483
469,1999,GA,1469.5516785101695,4280.808225867271,763.1272797732661
470,1999,HI,139.238,287.03,104.63
471,1999,IA,368.9703146258503,14142.102820512819,106.91874999999999
472,1999,ID,298.4885714285714,14325.317586206897,275.1734146341464
473,1999,IL,534.9629352346998,11171.86444360902,400.5685040404039
474,1999,IN,338.12597826086954,19959.605393258422,303.6569565217392
475,1999,KS,316.3253,26045.479873417724,219.28727272727278
476,1999,KY,923.8789252543123,15056.209140835575,804.5163820939334
477,1999,LA,2031.1604687500003,4786.69203125,904.6875
478,1999,MA,293.86928571428564,1745.8092857142858,164.71571428571428
479,1999,MD,1097.58625,3972.7865151515143,489.8768560606061
480,1999,ME,352.24008333333336,932.1087499999999,122.476875
481,1999,MI,838.0929177958444,12805.086582317072,689.290544532628
482,1999,MN,331.97170743034053,6325.741071428571,222.03077616279072
483,1999,MO,865.0911422924896,14938.612237997384,760.48793756702
484,1999,MS,1320.2348133092437,2551.9887978395063,575.9108839506173
485,1999,MT,240.87020408163275,6206.828076923077,253.10591836734687
486,1999,NC,870.9232969696973,4077.054522366523,446.3173958765739
487,1999,ND,287.4983864915572,2906.777368421053,90.52179487179487
488,1999,NE,869.8488487854944,11595.670054200544,749.3424942462601
489,1999,NH,441.03599999999994,4893.751333333333,418.78200000000004
490,1999,NJ,853.7261904761905,4378.628095238096,292.5571428571428
491,1999,NM,566.0187096774193,7157.237777777777,224.5025806451613
492,1999,NV,1359.3523529411766,882.9306666666669,332.0535294117647
493,1999,NY,546.5174137931035,4720.50838475499,356.5152696728559
494,1999,OH,620.1257575757576,4133.154942528735,142.9119540229885
495,1999,OK,1114.7699999999998,9341.844305555554,265.64311688311676
496,1999,OR,650.6775238095238,6177.68564516129,583.8388968253969
497,1999,PA,610.9623292627772,6140.969696969696,438.7360121212122
498,1999,RI,0.0,0.0,0.0
499,1999,SC,1158.7102173913045,2576.0721630434778,500.12601086956533
500,1999,SD,656.4108859784285,11817.885833333334,556.7835147991543
501,1999,TN,858.9230526315791,3720.8440281771127,637.934947368421
502,1999,TX,1375.9113546558708,5827.351592920353,251.577894736842
503,1999,UT,1202.655343915344,132554.475,699.4392857142857
504,1999,VA,1010.7729740957963,4090.281390777023,496.98487583205326
505,1999,VT,0.0,0.0,0.0
506,1999,WA,672.2720512820512,4626.536974789916,588.5952026468156
507,1999,WI,663.1508651911467,23350.552190476195,551.2157718309859
508,1999,WV,534.8236363636365,17670.126143790858,371.63761705101325
509,1999,WY,365.6408695652174,10627.235555555555,288.86434782608706
510,2000,AK,199.26166666666668,33.25333333333334,72.28083333333333
511,2000,AL,1124.9746268656713,3155.8002691089996,625.4812414119876
512,2000,AR,270.20120000000003,1168.6514864864864,189.66716216216216
513,2000,AZ,1005.1773333333333,4108.684242424242,844.6585238095238
514,2000,CA,1047.6146521476103,4564.3008875129,854.245409356725
515,2000,CO,788.7567203389831,5878.3744827586215,603.7535128205129
516,2000,CT,0.0,0.0,0.0
517,2000,DC,385.35,652.0,41.65
518,2000,DE,0.0,0.0,0.0
519,2000,FL,1360.626567164179,4995.3826713888175,847.6666304072857
520,2000,GA,1542.252020026481,5453.271013847081,819.3561631167593
521,2000,HI,306.96400000000006,674.69,231.584
522,2000,IA,380.9926893939393,6927.819895833331,109.07906249999998
523,2000,ID,314.3157142857143,2716.705853658537,279.8668292682927
524,2000,IL,592.1970747074706,8391.090265306124,425.7724282428241
525,2000,IN,356.0413043478261,6974.974782608692,317.9925
526,2000,KS,338.2066999999999,13367.445408163267,230.6127272727273
527,2000,KY,987.2299054621847,13630.036164525181,865.3658630630632
528,2000,LA,1318.4875,2440.42625,564.9584375
529,2000,MA,295.88357142857143,1710.9900000000002,171.4628571428571
530,2000,MD,1029.6641666666667,3591.865892857142,478.3145833333334
531,2000,ME,358.91025,875.3437500000001,129.78625
532,2000,MI,851.1352168021681,8248.6993224232,698.6056790123457
533,2000,MN,333.51537155621736,4428.698440789473,236.58153289473688
534,2000,MO,935.5226640316205,9282.571389252946,828.8449174311926
535,2000,MS,1225.080770852153,1197.083950617284,314.79135802469136
536,2000,MT,263.169387755102,5661.100465116279,254.17448979591828
537,2000,NC,726.0620424242425,3905.711131313132,381.8251183063512
538,2000,ND,336.50790789473683,3622.610303030303,112.71236842105263
539,2000,NE,945.5429680365296,7144.038109452737,843.1603734671124
540,2000,NH,419.707,3813.6540000000005,389.563
541,2000,NJ,824.8580952380954,1422.6009523809523,106.51666666666667
542,2000,NM,650.8600000000001,10523.806666666667,408.5796774193549
543,2000,NV,1311.6576470588238,5933.461874999999,1196.049411764706
544,2000,NY,562.3846551724138,4534.935060144346,359.8837969348659
545,2000,OH,644.5320031712473,3652.147011494253,151.66436781609198
546,2000,OK,1191.2973154477102,8085.698889473682,996.5753506493509
547,2000,OR,772.6777815126051,3597.5415808823527,715.9249142857144
548,2000,PA,626.8388851198553,5831.104329464861,435.3643226381462
549,2000,RI,0.0,0.0,0.0
550,2000,SC,1131.9754347826088,2469.5436147623864,493.9326440849344
551,2000,SD,667.4769576820433,4409.83746588694,588.0582912032356
552,2000,TN,897.066210526316,4151.115122807018,696.5950404271548
553,2000,TX,1512.573425669893,5283.638945147679,315.66061475409833
554,2000,UT,1317.3237169312167,37342.14326923077,1119.6894285714288
555,2000,VA,1248.9386499630637,6286.205064780539,664.7234677419356
556,2000,VT,0.0,0.0,0.0
557,2000,WA,679.0009216909218,3980.0971637426906,593.8152688172042
558,2000,WI,689.0796056338029,17753.804676056337,578.6270258761875
559,2000,WV,502.8903063973064,7855.127735849059,178.19592592592593
560,2000,WY,363.694347826087,7884.742727272728,301.78818181818184
561,2001,AK,197.22000000000003,34.50833333333333,97.81916666666667
562,2001,AL,1157.3326865671643,3169.81830167345,669.0938734896944
563,2001,AR,283.8453333333333,1140.1197297297297,199.18594594594595
564,2001,AZ,1058.8193333333331,4589.298303030303,916.4574285714285
565,2001,CA,1049.0510012099212,4640.986008771929,867.8381032770606
566,2001,CO,834.7391666666666,6842.647038539553,633.8250625000001
567,2001,CT,0.0,0.0,0.0
568,2001,DC,408.18,673.27,20.71
569,2001,DE,0.0,0.0,0.0
570,2001,FL,1382.9943283582093,5034.517710640346,858.2269330765528
571,2001,GA,1583.1471710526312,6553.225795338767,857.6257907527797
572,2001,HI,282.32599999999996,646.55,218.33200000000002
573,2001,IA,395.83130997474746,6922.802500000002,110.63427083333335
574,2001,ID,323.4197619047619,2869.179756097561,289.63463414634145
575,2001,IL,604.4830481283421,9218.820173329606,446.2471152703505
576,2001,IN,378.97576086956525,7211.058695652173,339.4709782608696
577,2001,KS,350.7055000000001,14688.81673469388,250.52868686868698
578,2001,KY,1058.2766904761907,14598.337086645472,952.6281381381381
579,2001,LA,1390.9314062499996,2540.3160937499997,523.9592187499999
580,2001,MA,290.3371428571429,1742.2271428571426,169.02857142857144
581,2001,MD,1021.31,3596.5491666666667,473.0304761904763
582,2001,ME,364.739375,1005.1168749999999,137.238125
583,2001,MI,858.8630224602116,7941.656672408844,730.493615520282
584,2001,MN,356.3620450254175,5052.939201086956,256.382625
585,2001,MO,1013.1371699604745,9963.940649048334,889.560374270225
586,2001,MS,1307.041719361638,1274.9938271604933,362.9281481481481
587,2001,MT,279.1036734693878,5660.642325581395,253.1708163265306
588,2001,NC,727.425001010101,3714.018346624135,387.2441802641803
589,2001,ND,357.8049122807017,3816.603883928572,241.23057894736843
590,2001,NE,950.2108119658119,6822.481529850745,808.5594711538461
591,2001,NH,417.677,3752.142,399.51
592,2001,NJ,787.577619047619,1308.7861904761905,107.78380952380952
593,2001,NM,776.3767741935482,9521.530645161292,549.8832258064516
594,2001,NV,1301.310588235294,1638.6518750000002,338.53999999999996
595,2001,NY,556.0891379310348,4459.615627763042,366.8054187192118
596,2001,OH,664.3772357293867,3407.0637931034476,158.2452873563219
597,2001,OK,1205.5888311688311,7410.555994152045,1050.7615541835212
598,2001,OR,825.7080840336135,4405.525,774.4779166666667
599,2001,PA,652.6133740388966,5808.875218181818,470.27087764436817
600,2001,RI,0.0,0.0,0.0
601,2001,SC,1173.4117391304349,2599.9836956521735,509.63284729586417
602,2001,SD,689.2840983606558,4551.5368192219685,580.2841368515205
603,2001,TN,963.4317894736841,4460.1063225806465,758.6024280701754
604,2001,TX,1602.952298538415,6417.4562184873985,318.27495901639344
605,2001,UT,1441.446542857143,38967.61028846154,1220.506785714286
606,2001,VA,1416.024205767351,6393.039516129031,760.5770880893301
607,2001,VT,0.0,0.0,0.0
608,2001,WA,683.4051282051281,4058.120882352941,611.3965641025641
609,2001,WI,706.2566197183096,15364.42251703771,590.0083098591549
610,2001,WV,549.6812356902358,9091.698113207547,188.4651851851852
611,2001,WY,390.795652173913,9686.535909090908,329.6831818181818
612,2002,AK,191.38583333333335,35.425000000000004,116.65666666666665
613,2002,AL,1201.1398507462684,3245.1465671641786,730.615699196326
614,2002,AR,295.5278666666667,1137.847567567568,209.45351351351354
615,2002,AZ,1100.1093333333333,4192.38393939394,915.8033333333333
616,2002,CA,1063.0873684210526,4920.59089122807,864.2181264481958
617,2002,CO,910.482959770115,6099.060496957403,720.5249696969696
618,2002,CT,0.0,0.0,0.0
619,2002,DC,428.52,838.77,21.25
620,2002,DE,0.0,0.0,0.0
621,2002,FL,1441.0695522388055,5186.219906400203,939.9015051859349
622,2002,GA,1639.3296346408474,5553.696696293715,924.1193929359825
623,2002,HI,290.962,721.2466666666668,229.12800000000001
624,2002,IA,412.25433396464643,6722.3516666666665,113.94177083333336
625,2002,ID,343.6047619047619,3614.234634146342,307.47682926829265
626,2002,IL,618.944973262032,9280.152009637182,468.0532493249325
627,2002,IN,830.028804347826,11053.388003033366,760.5798702664797
628,2002,KS,365.85470000000004,15934.165612244895,280.0254545454545
629,2002,KY,1107.1485654761905,14516.413429235681,993.97806981982
630,2002,LA,1469.2254687499997,2624.7028125,599.1409375000001
631,2002,MA,297.01499999999993,1879.0407142857148,180.76499999999996
632,2002,MD,1022.8545833333334,3723.008007246377,483.2153985507247
633,2002,ME,374.07391666666666,1048.5668750000002,140.678125
634,2002,MI,884.8422400713966,7449.44473765432,755.5603339404979
635,2002,MN,387.6996470588235,5304.439275000001,288.93998863636375
636,2002,MO,1057.5648379446639,10929.869474696658,943.0860679978416
637,2002,MS,1398.9428229448963,1368.4392592592596,395.65987654320986
638,2002,MT,299.0155102040816,5767.471627906977,259.42795918367347
639,2002,NC,751.0201262626264,3668.409156954156,402.3009052059051
640,2002,ND,367.2671517027864,3850.145192307692,271.5569047619048
641,2002,NE,976.8581282051285,12991.464640522878,868.9705929487179
642,2002,NH,435.133,4243.975,407.90999999999997
643,2002,NJ,764.662380952381,3786.0019047619053,277.3708095238095
644,2002,NM,942.2754838709676,11233.44838709677,724.0548387096774
645,2002,NV,1298.4199999999998,6170.673529411763,336.02588235294115
646,2002,NY,566.1243103448277,4436.6078489326765,366.7425078369905
647,2002,OH,685.1090380549681,3580.4586206896547,165.32620689655172
648,2002,OK,1268.5832467532464,8031.852850877192,1096.4053693181818
649,2002,OR,864.4140672268907,4417.852156862745,793.750835978836
650,2002,PA,694.5009588421528,6111.923885918004,510.7996172248803
651,2002,RI,0.0,0.0,0.0
652,2002,SC,1220.4560869565216,2685.0788220424674,553.140465116279
653,2002,SD,714.0673480870219,6177.532511961721,604.8210442316462
654,2002,TN,1020.8987368421051,4804.1845366695425,810.3519958988379
655,2002,TX,1652.8211072131146,7466.923403361346,335.4288114754097
656,2002,UT,1560.933885714286,39510.718717948715,1311.6984920634918
657,2002,VA,1491.4685630498532,6527.802494099131,806.5795155038757
658,2002,VT,0.0,0.0,0.0
659,2002,WA,731.6822537112012,4589.002210526316,630.4311166253103
660,2002,WI,729.0088732394368,14982.647501135849,631.6880606717225
661,2002,WV,585.298265993266,12709.894528301887,226.24962962962957
662,2002,WY,414.72260869565207,11089.967272727272,353.78636363636355
663,2003,AK,184.85416666666663,39.4375,135.19666666666666
664,2003,AL,1215.3326865671643,3121.9185074626866,752.126546175373
665,2003,AR,305.6229333333333,1132.9963513513514,221.74891891891895
666,2003,AZ,1175.804,4724.979333333334,991.0713333333332
667,2003,CA,1053.3437931034482,5276.881129385965,869.5434889109565
668,2003,CO,953.3526497175144,7357.679706896552,735.5775765765766
669,2003,CT,0.0,0.0,0.0
670,2003,DC,780.68,1335.74,45.43
671,2003,DE,0.0,0.0,0.0
672,2003,FL,1496.7776119402981,5195.002645642753,1005.4822267693789
673,2003,GA,1644.1672302217812,5696.292676890902,966.9767476708946
674,2003,HI,304.246,532.4533333333334,234.72199999999998
675,2003,IA,425.40734532828276,5085.861979166666,112.9478125
676,2003,ID,363.0835714285713,3836.554146341463,320.69414634146347
677,2003,IL,671.4949694969499,7071.791165564819,508.3093729372937
678,2003,IN,885.391956521739,10982.972086530262,801.4799598662207
679,2003,KS,382.8117000000002,13729.44616161616,291.5763636363636
680,2003,KY,1148.5464863445382,14135.774217988479,1031.7308262209579
681,2003,LA,1536.6601562500005,2551.7509375000004,675.9489062499998
682,2003,MA,309.90071428571434,1894.28,181.28571428571428
683,2003,MD,1039.1191666666666,3680.3175,490.89871212121216
684,2003,ME,378.99604166666677,1114.1456249999999,149.23375
685,2003,MI,888.688722296594,6933.66601180891,746.5347491039427
686,2003,MN,436.24825251076027,4833.633410714285,315.0027576530613
687,2003,MO,1064.4953833992095,11215.859505447243,937.8069744714799
688,2003,MS,1527.5623803071367,1560.9785185185185,386.2617283950616
689,2003,MT,318.6622448979592,5139.201818181818,256.01795918367344
690,2003,NC,763.7911646464646,3597.5091919191923,424.92940928270036
691,2003,ND,489.61272180451124,6213.388764568765,312.35428229665075
692,2003,NE,974.0862820512821,12738.399496904025,862.5179737335832
693,2003,NH,446.079,2131.268,165.075
694,2003,NJ,783.1447619047619,3710.722380952381,293.86619047619047
695,2003,NM,1122.1825806451611,8868.25290322581,878.303870967742
696,2003,NV,1281.9605882352942,6330.47,337.75
697,2003,NY,568.5020689655171,4268.2364234162,365.14523477622885
698,2003,OH,701.7249180761102,3581.354942528738,170.51770114942533
699,2003,OK,1316.6551948051954,7573.143338493292,1153.0225534759354
700,2003,OR,862.7078991596638,4519.270653594772,822.6623703703704
701,2003,PA,716.8488218000905,6122.623552188552,530.8880354391371
702,2003,RI,320.8825,2341.5125,225.75250000000003
703,2003,SC,1221.610652173913,2622.798367037412,569.6050707785643
704,2003,SD,734.2505795496494,22556.319578754577,681.9461945031712
705,2003,TN,1086.0384210526315,4867.54153907496,865.7753512851896
706,2003,TX,1723.6861481967208,8412.094500000005,381.2585245901641
707,2003,UT,1678.8684615384623,37445.91076923077,1471.6119841269842
708,2003,VA,1538.3561078098473,6807.254783666152,867.4036087170648
709,2003,VT,0.0,0.0,0.0
710,2003,WA,717.37358974359,4268.960555555555,652.0440198511167
711,2003,WI,753.2656338028171,13424.206107554419,620.5441448692154
712,2003,WV,643.966074074074,9822.455849056603,234.4087037037037
713,2003,WY,435.30391304347825,11007.406363636364,377.4904545454545
714,2004,AK,175.98249999999996,43.568333333333335,154.63333333333335
715,2004,AL,1257.903880597015,3169.0286567164194,804.6398694029851
716,2004,AR,312.63293333333326,1110.817972972973,225.44567567567572
717,2004,AZ,1279.2346666666667,4766.480833333334,1069.2626666666665
718,2004,CA,1055.2430187537811,5550.806648764768,867.4276803118909
719,2004,CO,974.0598333333334,6048.27948275862,728.6483226950354
720,2004,CT,0.0,0.0,0.0
721,2004,DC,862.9,1461.67,76.39
722,2004,DE,0.0,0.0,0.0
723,2004,FL,1549.0662686567166,5092.344939365672,1091.5451026119401
724,2004,GA,1661.4864738497192,5430.25887831126,996.2252419765665
725,2004,HI,297.582,929.565,211.2
726,2004,IA,438.8617361111111,4716.155312500001,114.76718749999999
727,2004,ID,379.1528571428572,5034.005749999998,325.2251219512195
728,2004,IL,674.2022312231221,7923.363993963782,524.8151055105509
729,2004,IN,912.3591304347824,11678.621567028984,830.2321971014492
730,2004,KS,397.07050000000015,12807.998181818182,292.19636363636357
731,2004,KY,1271.183718487395,13495.087635135133,1151.4201842291727
732,2004,LA,1791.6015625000005,2901.4665625000007,699.7231250000002
733,2004,MA,313.6042857142857,1865.7042857142858,179.13857142857142
734,2004,MD,1017.1770833333334,3457.8185984848487,497.24193181818185
735,2004,ME,389.26254166666666,1229.4106249999998,154.9225
736,2004,MI,906.69150255947,7187.693527336862,745.9325402803934
737,2004,MN,479.51631932773114,5300.932208333334,358.6001985294118
738,2004,MO,1091.0387747035575,12039.203476794388,954.3591662465979
739,2004,MS,1628.112978018669,1602.5407407407413,444.27098765432123
740,2004,MT,338.0095918367347,4249.937555555555,259.8626530612245
741,2004,NC,790.2603323232325,3681.3138535353537,449.59582972582973
742,2004,ND,481.0644736842105,5850.107482517482,288.94393483709274
743,2004,NE,941.8215724436207,7966.115603715169,834.1723857302118
744,2004,NH,460.5,2446.886,181.80800000000002
745,2004,NJ,787.7014285714286,3717.21619047619,303.77380952380946
746,2004,NM,1267.7699999999998,9653.411612903226,1039.568064516129
747,2004,NV,1245.9017647058822,6576.493529411765,329.79411764705884
748,2004,NY,585.1015517241381,4497.768163418291,377.8838774761556
749,2004,OH,723.9564931289641,3792.8195402298843,177.343908045977
750,2004,OK,1346.8080519480518,8094.301973684209,1181.740629058442
751,2004,OR,891.5514117647058,4514.866111111111,853.6858901098901
752,2004,PA,733.4771257349616,6456.894208754208,539.173818695429
753,2004,RI,303.9825,2040.3925000000002,218.1225
754,2004,SC,1218.5073913043482,2566.539430641822,577.6614492753623
755,2004,SD,749.7777260981911,20913.21103448276,611.5464324591787
756,2004,TN,1146.1169473684208,5028.146389329488,936.0732966507178
757,2004,TX,1805.1541285245899,9154.989291666669,433.84836065573813
758,2004,UT,1784.5698677248677,50926.143269230764,1495.7
759,2004,VA,1585.4498374969678,6815.7592050691255,885.5392181728637
760,2004,VT,0.0,0.0,0.0
761,2004,WA,715.946153846154,4121.488822055137,655.322139699381
762,2004,WI,774.2844053208138,12129.946104753522,653.7888508322663
763,2004,WV,702.1155757575757,9605.97396226415,255.20129629629628
764,2004,WY,455.31391304347824,9420.772272727272,401.0277272727273
765,2005,AK,167.9966666666667,42.767500000000005,185.16750000000002
766,2005,AL,1307.7705970149254,3218.822388059701,857.0104104477612
767,2005,AR,316.1282666666666,1019.4345333333331,238.57600000000002
768,2005,AZ,1260.5546666666667,4113.304571428572,1058.1033333333332
769,2005,CA,1078.9984210526313,4380.730873612602,894.158721322537
770,2005,CO,1072.0419039548026,6461.951015325671,795.4716190476189
771,2005,CT,0.0,0.0,0.0
772,2005,DC,861.45,1552.69,64.15
773,2005,DE,0.0,0.0,0.0
774,2005,FL,1603.2182089552239,5160.2845036721155,1127.925363657901
775,2005,GA,1695.7107018201507,4423.096775070955,1086.9287982416076
776,2005,HI,328.13,730.5274999999999,236.878
777,2005,IA,450.5676799242424,5997.644991496599,371.68419642857145
778,2005,ID,384.3319047619047,2366.66243902439,315.9339024390245
779,2005,IL,712.2014091409142,7715.197376708258,550.7216881688169
780,2005,IN,971.9972826086956,9862.315685618727,885.5145123384251
781,2005,KS,392.8421000000002,9527.15474747475,304.4541414141415
782,2005,KY,1350.4324999999994,12677.931036670474,1191.0630194111639
783,2005,LA,1806.0416129032262,3504.4932258064523,984.8159677419353
784,2005,MA,325.8457142857143,1920.0957142857144,188.84
785,2005,MD,998.1991666666665,3373.9055833333327,502.34691666666674
786,2005,ME,388.7190833333333,1232.8443750000001,156.91062500000004
787,2005,MI,939.9065251430293,6897.635234567901,784.1813276664642
788,2005,MN,510.00109142452175,4854.129550925927,381.4299813829788
789,2005,MO,1178.7079486166003,10829.900293843904,999.1408917825786
790,2005,MS,1693.0140635350804,1607.8208641975307,778.4751851851853
791,2005,MT,348.43326530612245,3980.5314583333334,252.61408163265307
792,2005,NC,806.2675484848481,3499.561366161617,470.7518434343434
793,2005,ND,486.6418918918919,2179.9827567567568,324.8883552631579
794,2005,NE,878.8096762820513,4634.047864864865,394.97264866339333
795,2005,NH,462.805,1804.725,185.47100000000003
796,2005,NJ,795.5371428571431,3720.107619047619,329.04333333333335
797,2005,NM,1391.3432258064515,10239.62,1176.0641935483875
798,2005,NV,1205.9082352941177,6967.454705882354,328.8482352941176
799,2005,NY,596.8251724137931,4410.27853264857,393.6647431386348
800,2005,OH,740.1437050739955,3651.6304597701146,185.753908045977
801,2005,OK,1372.966877990431,7218.818892428326,1203.3839135491373
802,2005,OR,870.5266638655462,4095.698715170279,839.9496043956044
803,2005,PA,769.8591564902757,6709.088905723904,573.677803030303
804,2005,RI,336.1125,2188.9875,238.575
805,2005,SC,1210.3039130434784,2597.928086956522,606.0975326086957
806,2005,SD,807.0244998154301,9873.659535798586,688.4631798766018
807,2005,TN,1167.6492631578942,5303.408930340556,969.7113847117793
808,2005,TX,1903.380278143515,10903.796819066647,1160.4564585960043
809,2005,UT,1879.3734615384617,27422.36051282052,1604.6664935064937
810,2005,VA,1586.1489442815246,5587.828548387097,924.7647174293572
811,2005,VT,0.0,0.0,0.0
812,2005,WA,730.4297435897433,4035.5077597840755,677.2027763041555
813,2005,WI,793.4619718309857,9685.395555095278,665.9019131455398
814,2005,WV,786.3634276094276,6624.737777777778,279.8562962962963
815,2005,WY,914.4360869565218,9431.896273291926,837.2733333333333
816,2006,AK,182.915,175.41583333333335,189.53833333333338
817,2006,AL,1311.383134328358,3237.8592537313443,848.3894075774972
818,2006,AR,320.71026666666677,1318.292,243.96999999999994
819,2006,AZ,1272.52,3870.226461538461,1045.9516190476193
820,2006,CA,1077.6700967937086,4536.073247404225,888.3697001594896
821,2006,CO,1104.0466206896551,6464.882290640395,814.4751937984495
822,2006,CT,0.0,0.0,0.0
823,2006,DC,868.59,1387.11,50.43
824,2006,DE,0.0,0.0,0.0
825,2006,FL,1637.2531343283586,5032.704771526981,1170.9583030998851
826,2006,GA,1713.4167966179348,4309.633998277069,1119.1863483029804
827,2006,HI,306.52200000000005,656.895,214.656
828,2006,IA,445.1220344387756,5102.948782894737,398.3342349137931
829,2006,ID,411.6895238095238,2618.064878048781,322.3721951219511
830,2006,IL,737.886672608437,6790.761506615452,563.0981908190818
831,2006,IN,966.6283695652177,10117.909086069209,882.1671014492754
832,2006,KS,424.9855,8834.272525252527,319.7974747474748
833,2006,KY,1396.6370654761906,11544.042137907136,1218.0133297297293
834,2006,LA,1925.6330645161295,3457.880645161291,953.318870967742
835,2006,MA,337.2085714285714,1830.017857142857,202.2057142857143
836,2006,MD,996.6504166666667,3331.482007575757,514.0791287878786
837,2006,ME,400.375,1197.415,151.36499999999995
838,2006,MI,960.255832580548,7200.9648611111115,807.4116581196579
839,2006,MN,507.3982969187675,4537.539259259259,367.47858673469386
840,2006,MO,1215.5731581027667,11144.402388188071,983.4324434250766
841,2006,MS,1778.5345121951216,1690.219012345679,511.5613580246913
842,2006,MT,270.5397959183673,4123.345744680851,243.84346938775514
843,2006,NC,820.9013808080811,3431.693463383838,492.56324314574306
844,2006,ND,542.831796992481,5738.550833333335,357.9590935672515
845,2006,NE,1249.8877897435896,78042.99597774245,1016.4783166109255
846,2006,NH,492.645,1929.8550000000002,196.18999999999997
847,2006,NJ,807.2814285714285,3779.025238095238,314.3252380952381
848,2006,NM,1445.3425806451614,14026.733870967744,1228.4780645161284
849,2006,NV,1183.2594117647059,1416.5164705882353,378.88529411764705
850,2006,NY,626.616896551724,4439.764233308878,407.24862787356324
851,2006,OH,755.9313054968286,3557.7068965517233,191.95126436781612
852,2006,OK,1390.4577409432673,7518.395015927471,1216.2778787878785
853,2006,OR,868.3237142857142,4216.480326797387,840.9838201058202
854,2006,PA,815.5043306196291,7065.17085858586,590.6332183908047
855,2006,RI,347.28000000000003,2356.8025000000002,250.50250000000003
856,2006,SC,1213.5641304347828,2567.3432091097316,599.6628985507245
857,2006,SD,847.9833259505353,6426.295773809525,677.6259069767444
858,2006,TN,1180.4976842105261,5244.925929824561,976.1955180722891
859,2006,TX,2240.0396144757497,10854.677454220193,1342.0509391984772
860,2006,UT,1796.7056593406592,22746.662788461534,1618.7657142857145
861,2006,VA,1667.0225751879698,5803.691461290323,985.677123245506
862,2006,VT,0.0,0.0,0.0
863,2006,WA,735.7012685560053,4207.886756410256,677.6729280397022
864,2006,WI,821.0905633802818,9844.222179392142,639.4572587376108
865,2006,WV,827.0926296296295,9461.2558994709,764.590081300813
866,2006,WY,965.8169565217393,6582.329927536233,807.185884057971
867,2007,AK,189.0416666666667,314.6075,190.08416666666668
868,2007,AL,1320.9219402985073,3396.4325318860247,873.1496824966077
869,2007,AR,343.7890666666668,1218.6026666666667,262.69640000000004
870,2007,AZ,1294.7166666666667,4047.1764999999996,1028.0111904761904
871,2007,CA,1073.1956140350876,4597.492269960616,892.2721929824562
872,2007,CO,1052.2986842105265,5129.748169129722,800.0413468468467
873,2007,CT,0.0,0.0,0.0
874,2007,DC,785.16,1327.8,42.07
875,2007,DE,0.0,0.0,0.0
876,2007,FL,1684.3371641791045,5102.2807921928825,1202.910913892078
877,2007,GA,1745.2401695197632,4326.918816777043,1134.6295579732996
878,2007,HI,305.804,750.7566666666668,222.43400000000003
879,2007,IA,447.1496067176871,5071.537648809524,391.684255952381
880,2007,ID,400.05142857142863,2878.2592682926825,307.4690243902439
881,2007,IL,736.3294563279858,7374.501551127713,549.1049762329176
882,2007,IN,997.1624999999999,9125.700377107365,909.027097101449
883,2007,KS,419.37990000000013,7726.0614141414135,309.6061616161616
884,2007,KY,1501.8140178571434,12499.052529195864,1323.7897641759405
885,2007,LA,1957.959354838709,3521.938548387096,1227.9304838709677
886,2007,MA,338.0414285714286,1718.9492857142855,195.9092857142857
887,2007,MD,1014.7504166666669,3276.1359057971013,512.5434601449275
888,2007,ME,408.9912499999999,1316.300625,148.52375
889,2007,MI,943.1536735922916,7557.939273783588,785.632576489533
890,2007,MN,501.8958936924167,4893.608403225806,356.85627499999987
891,2007,MO,1209.5990158102763,11418.651673979522,982.2898076353948
892,2007,MS,1851.799765130984,1697.8128395061735,593.0019753086419
893,2007,MT,280.05857142857144,4831.623541666667,238.83265306122445
894,2007,NC,834.7993060606061,3417.1416749776226,506.712532218739
895,2007,ND,565.4776428571429,8845.018377192982,413.91463043478257
896,2007,NE,1070.0503812415654,43705.21509400706,895.2273076923078
897,2007,NH,498.549,1544.685,198.128
898,2007,NJ,797.99,3654.2890476190473,316.1185714285714
899,2007,NM,1387.5500000000002,13696.57258064516,1420.8093548387094
900,2007,NV,1152.6123529411766,10344.42517647059,1024.8809663865547
901,2007,NY,634.7998275862068,4366.546080901857,409.5432375478927
902,2007,OH,772.0158271670191,3567.177816091954,189.74793103448272
903,2007,OK,1380.826103896104,7637.399497354498,1170.8986702030363
904,2007,OR,859.6285630252102,4316.7364705882355,793.0059450549452
905,2007,PA,841.2284418815016,6626.455898818695,611.2143070044709
906,2007,RI,376.9575,2310.4625,273.895
907,2007,SC,1214.8249999999996,2558.5846157735086,620.5305106167847
